marketplace,product_category,product_title,star_rating,verified_purchase,helpful_votes
UK,Mobile_Apps,Smart Office 2,2,1,4
US,Digital_Music_Purchase,Siamese Dream,4,1,0
JP,Digital_Music_Purchase,Red Dragon Cartel,5,1,2
DE,Toys,"Lamaze LC27045 - Play & Grow Logan, der Löwe",5,1,0
US,Mobile_Apps,Abyss: The Wraiths of Eden (Full),5,1,0
US,Toys,Blokus Game,5,1,0
US,Mobile_Apps,My Horse,5,1,0
US,Digital_Music_Purchase,Frozen (Original Motion Picture Soundtrack),5,1,0
US,PC,"Antec Three Hundred Two Gaming Case, Black",4,1,0
US,Digital_Music_Purchase,"Happy (From ""Despicable Me 2"")",5,1,0
US,Mobile_Apps,Dictionary,5,1,0
UK,Digital_Music_Purchase,Wanted On Voyage (Deluxe) [Explicit],5,1,0
US,PC,Apple iPad Camera Connection Kit (MC531ZM/A),5,1,1
UK,PC,Logitech Z120 Laptop Speakers 3.5mm USB,4,1,0
US,PC,Logitech G13 Programmable Gameboard with LCD Display,3,1,1
UK,Mobile_Apps,Flappy Wings (not Flappy Bird),4,1,0
US,PC,"Logitech Wireless Gaming Headset G930 with 7.1 Surround Sound, Wireless Headphones with Microphone",5,0,0
US,Mobile_Apps,Moon+ Reader Pro,5,0,0
US,Digital_Music_Purchase,The Best Of Depeche Mode Volume 1,5,1,0
UK,Mobile_Apps,My Horse,5,1,0
DE,Digital_Music_Purchase,Unorthodox Jukebox [Explicit],5,1,0
US,Musical Instruments,Sony MDR7506 Professional Large Diaphragm Headphone,5,1,0
US,Mobile_Apps,Abyss: The Wraiths of Eden,5,1,0
US,Digital_Music_Purchase,"Happy (From ""Despicable Me 2"")",5,1,0
US,Digital_Music_Purchase,Sound & Color,5,0,0
US,Mobile_Apps,Bible,5,1,0
US,Mobile_Apps,Magic Jigsaw Puzzles,1,1,0
DE,Toys,Schleich 14648 - Fuchs,5,1,1
US,Digital_Music_Purchase,Live At Leeds (25th Anniversary Edition),4,0,0
US,Musical Instruments,AKG M220 Pro Stylist Semi-Open High Definition Over-Ear Studio Headphones …,5,1,1
US,Digital_Music_Purchase,Eat A Peach,5,1,0
US,Toys,Death Angel,5,1,0
UK,PC,Amazon PowerFast USB to Micro USB Cable for Accelerated Charging,5,1,0
JP,Toys,RG 1/144 ZGMF-X10A フリーダムガンダム (機動戦士ガンダムSEED),4,0,2
US,Mobile_Apps,Muffin Knight,5,1,0
FR,Digital_Music_Purchase,Applause,1,0,6
US,Toys,Schleich Allosaurus,5,1,0
DE,Shoes,crocs Unisex-Erwachsene Baya Clogs,5,1,0
US,Digital_Music_Purchase,Here And Now,4,1,0
US,PC,Cooler Master Hyper 212 Plus - CPU Cooler with 4 Direct Contact Heat Pipes (RR-B10-212P-G1),5,1,0
DE,Toys,LEGO Technic 8110 - Unimog U400,5,1,0
US,Toys,Monster High New Scaremester Jinafire Long Fashion Doll,5,1,0
US,PC,"USB to Micro USB Cable, White",5,1,0
DE,PC,Gigabyte GA-990FXA-UD3 Socket AM3+,4,1,1
US,Mobile_Apps,Amazon Music [Android],1,1,0
US,Toys,McFarlane Toys The Walking Dead TV Deluxe Box Set (Daryl Dixon with Chopper),5,1,0
US,Mobile_Apps,Crossy Road,4,1,0
UK,Mobile_Apps,Flow Free,3,1,0
US,Mobile_Apps,Mahjong Deluxe HD Free,5,1,0
US,Mobile_Apps,8 Ball Pool,4,1,0
US,Mobile_Apps,Minecraft,5,1,3
US,Toys,The Settlers of Catan,5,1,0
DE,Toys,Lego Friends 3930 - Stephanie's Backspaß im Garten,5,1,0
UK,PC,Sonnet Technology FireWire 400 to 800  Connector Adapter,5,1,0
US,Mobile_Apps,Survivalcraft Demo,1,0,2
US,Toys,Disney Sofia The First Royal Family Giftset,5,1,0
US,Mobile_Apps,FarmVille 2: Country Escape,5,1,0
US,Toys,"Papo The Dinosaur Figure, Allosaurus",5,1,0
DE,Toys,"Mattel Spiele X3029 - Angry Birds On Thin Ice, Kinderspiel zur App",3,1,9
US,Mobile_Apps,My First Puzzles,5,1,0
US,Toys,"LEGO Minecraft, Micro World 21102 (Discontinued by manufacturer)",3,1,1
UK,Shoes,"Crocs Jayna, Women's Ballet Flats",4,1,0
US,Toys,Batwing Battle over Gotham City,4,1,0
US,Mobile_Apps,The Secret Society® - Hidden Mystery,4,1,0
DE,Digital_Music_Purchase,Sound Of A Woman [Explicit],5,1,6
US,PC,"Noctua 120mm, Anti-Stall Knobs Design,SSO2 Bearing PWM Case Cooling Fan NF-S12A PWM",4,1,2
US,Mobile_Apps,Eternium: Mage and Minions,5,1,0
UK,Digital_Music_Purchase,Feel The Steel (Japan/UK/OZ/NZ Version) [Explicit],4,1,0
US,Mobile_Apps,ezPDF Reader PDF Annotate Form,2,1,0
US,PC,Apple Mini  MB571Z/A DisplayPort to Dual-Link DVI Adapter,3,1,0
US,Toys,Beyblades JAPANESE Metal Fusion Starter Set #BB108 LDrago Destroy F:S,5,1,57
DE,Toys,Monster High Frankie Stein (Black & White) Doll,5,1,0
US,Mobile_Apps,Sudoku 10'000 Plus,5,1,1
US,Toys,Perplexus Epic,5,1,0
US,Digital_Music_Purchase,Born Sinner [Explicit],5,1,5
US,Mobile_Apps,FREEdi YouTube Downloader,5,1,1
FR,Toys,"Super Mario en peluche – 12,7 cm Ghost Boo doux en peluche Jouets en peluche",4,1,0
US,Mobile_Apps,Terraria,5,1,1
US,Digital_Music_Purchase,Stars: The Best Of The Cranberries 1992-2002,5,1,0
US,Musical Instruments,Focusrite Scarlett 2i2 (1st GENERATION) USB Recording Audio Interface,5,1,1
US,Toys,Chuggington StackTrack Irving's Rubbish Cars,5,0,0
FR,Toys,Batman - W7219 - Figurine - Batpod Quick Tek,5,1,2
US,Toys,Angry Birds: Birds in Space Game,1,1,1
US,Mobile_Apps,Minecraft,4,1,0
US,Mobile_Apps,"Waze Social GPS, Maps & Traffic",1,1,0
US,Digital_Music_Purchase,Blind Faith,5,1,0
US,Digital_Music_Purchase,Paramore,4,0,0
US,Mobile_Apps,Riptide GP2,4,1,0
UK,Digital_Music_Purchase,No Sound Without Silence,5,1,0
UK,Toys,Playmobil 4850 Large Zoo,5,1,0
US,Mobile_Apps,Candy Crush Saga,5,1,4
US,Mobile_Apps,Quell,5,1,0
US,Mobile_Apps,Cut the Rope,4,1,1
US,Toys,"Intex Ocean Inflatable Play Center, 100"" X 77"" X 31"", for Ages 2+",5,1,0
DE,Digital_Music_Purchase,Sheezus (Deluxe Edition) [Explicit],5,1,0
US,Digital_Music_Purchase,Bon Iver,5,1,0
US,PC,AMD A8-3870K APU with AMD Radeon 6550 HD Graphics 3.0GHz Unlocked Socket FM1 100W Quad-Core Processor - Retail - AD3870WNGXBOX,5,1,0
UK,Digital_Music_Purchase,Bridge Over Troubled Water,5,1,0
US,Shoes,Crocs Women's Jayna Slingback Flat,4,1,0
JP,Toys,ラングスジャパン(RANGS) 室内用お砂遊び キネティックサンド 1kg,2,1,3
UK,Digital_Music_Purchase,1000 Forms of Fear,5,1,0
US,Mobile_Apps,Skype,5,0,0
US,Toys,Chuggington StackTrack Piper,5,1,0
DE,Digital_Music_Purchase,Babel,5,1,0
UK,Mobile_Apps,Mahjong Journey®,4,1,0
US,Mobile_Apps,Clean Master Phone Boost,5,1,0
US,Digital_Music_Purchase,Viva La Vida,5,1,0
UK,Digital_Music_Purchase,Drones [Explicit],4,1,0
UK,Digital_Music_Purchase,Wicked Game,5,0,0
US,Digital_Music_Purchase,Chronicle: 20 Greatest Hits,4,1,0
US,Mobile_Apps,Alarm Clock for Me free,5,1,0
UK,Mobile_Apps,Heroes of Order & Chaos,5,1,1
US,PC,Plugable USB to RS-232 DB9 Serial Adapter (Prolific PL2303HX Rev D Chipset),5,1,0
US,Toys,"Neca - Gremlins Electronic Dancing Plush Doll Gizmo, Measures 8"" Tall",5,0,25
US,Digital_Music_Purchase,Planes: Fire & Rescue (Original Motion Picture Soundtrack),5,1,0
US,PC,iLok Software Authorization Device (holds hundreds of software licenses),5,1,3
US,Mobile_Apps,myCamera HD : Kindle Fire Camera,5,1,0
DE,PC,"SanDisk Ultra Android MicroSDHC UHS-I Class 10 Speicherkarte (inkl. SD-Adapter, bis zu 48MB/s lesen)",5,1,0
US,Mobile_Apps,Easy Voice Recorder,5,1,0
US,Digital_Music_Purchase,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,4,1,0
UK,Toys,Monster High Clawdeen Wolf and Coffin Bean Café,5,1,0
US,Shoes,Crocs Women's Jayna Slingback Flat,3,1,1
US,Mobile_Apps,Sleepy Time,5,1,0
US,Digital_Music_Purchase,Blood For Blood [Explicit],4,0,0
US,Mobile_Apps,My Horse,4,1,0
US,Mobile_Apps,Avast Mobile Security & Antivirus,5,1,0
US,Mobile_Apps,Spirit Stones,4,1,0
US,Toys,Perplexus Epic,5,1,0
US,Digital_Music_Purchase,Christmas,5,0,0
FR,Shoes,"Timberland Earthkeeper, Chaussures montantes homme",5,1,0
US,PC,Coollaboratory Liquid Ultra Thermal Paste Compound Grease CPU Processor Heatsink,5,1,1
US,Digital_Music_Purchase,The Very Best Of Frankie Valli & The 4 Seasons,4,1,0
UK,Digital_Music_Purchase,Night Visions,5,1,0
US,Mobile_Apps,Yahoo Mail – Keeps you organized!,5,1,0
US,Mobile_Apps,Talking Tom Cat Free,5,1,25
US,Mobile_Apps,Docs To Go Premium Key,2,1,0
US,Mobile_Apps,Solitaire,5,1,0
US,Mobile_Apps,Virtual City Playground®: Building Tycoon,5,0,0
US,PC,3Dconnexion 3DX-700028 SpaceNavigator 3D Mouse,5,1,0
US,Toys,LEGO Star Wars Geonosian Cannon 9491,5,1,0
US,Toys,Diamond Select Back to the Future II DeLorean Time Machine,5,1,1
DE,Toys,"Schleich 14626  - Wild Life, Wolf, heulend",5,1,1
US,PC,Griffin GC16034 Elevator Stand for Laptops,5,1,0
UK,Toys,Elsa Musical Wand,5,1,0
US,PC,Thunderbolt to Gigabit Ethernet Adapter,5,1,0
JP,Digital_Music_Purchase,Greatest Hits,5,1,5
US,Musical Instruments,Zoom H4N Handy Portable Digital Recorder - 2009 Version,5,1,0
DE,Mobile_Apps,Dummy Defense,4,1,1
US,Digital_Music_Purchase,Ultimate Hits: Rock And Roll Never Forgets,5,1,0
US,Mobile_Apps,UNO ™ & Friends - The Classic Card Game Goes Social!,4,1,0
US,PC,"AMD FX 6100 6-Core Processor, 3.3 6 Socket AM3+ - FD6100WMGUSBX",5,1,1
US,PC,Amazon 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets),1,1,0
US,Digital_Music_Purchase,Black Widow,5,1,0
US,Digital_Music_Purchase,Lindsey Stirling,5,1,0
UK,PC,Transcend JetFlash 300 USB 2.0 Flash Drive - PARENT ASIN,5,1,0
US,Mobile_Apps,Abyss: The Wraiths of Eden,5,1,0
UK,Digital_Music_Purchase,Head Down,5,1,1
US,Mobile_Apps,Angry Birds Seasons (Ad-Free),5,0,0
UK,Digital_Music_Purchase,Hydra,5,1,0
UK,Digital_Music_Purchase,"Love Me Like You Do (From ""Fifty Shades Of Grey"")",4,1,0
DE,Mobile_Apps,Sparkle HD,5,1,6
US,Digital_Music_Purchase,My Favourite Faded Fantasy,5,1,2
US,PC,"Logitech Wireless Gaming Headset G930 with 7.1 Surround Sound, Wireless Headphones with Microphone",5,1,0
US,Mobile_Apps,Super Dynamite Fishing Premium,3,1,0
US,PC,Kindle Fire Zip Sleeve,5,1,0
US,Mobile_Apps,Can You Escape,5,1,0
UK,PC,Amazon Protective Cover for Kindle (7th Generation - 2014 release),3,1,1
US,Mobile_Apps,101-in-1 Games,5,1,0
US,Mobile_Apps,Evernote - stay organized.,4,1,0
US,PC,"Plugable USB Audio Adapter with 3.5mm Speaker/Headphone and Microphone Jacks (Black Aluminum; C-Media HS 100B Chip; Built-In Compatibility with Windows, Mac, and Linux)",4,1,0
US,Digital_Music_Purchase,Mechanical Bull,4,1,4
US,Digital_Music_Purchase,Elvis 30 #1 Hits,5,1,0
UK,Mobile_Apps,Stick Tennis,5,0,12
US,Musical Instruments,Behringer XENYX X1204USB | Premium 12-Input 2/2-Bus Mixer with XENYX Mic Preamps and USB/Audio Interface,3,0,1
US,PC,Mobee Technology Magic Charger - Inductive Charger for Apple Magic Mouse (MO2212),4,1,0
US,Mobile_Apps,Draw a Stickman: EPIC,2,1,7
US,PC,GIGABYTE Ultra Durable 3 Classic Desktop Motherboard - AMD - Socket AM3 PGA-941 GA-990FXA-UD3,5,1,11
US,Digital_Music_Purchase,Build Me Up From Bones,5,1,0
US,Digital_Music_Purchase,The Heist [Explicit],5,0,0
UK,Toys,LEGO Games 3844: Creationary,5,1,0
US,Digital_Music_Purchase,Living Things,5,0,2
US,Digital_Music_Purchase,Unvarnished,5,1,0
US,Mobile_Apps,Candy Crush Saga,4,1,0
US,Digital_Music_Purchase,The Lumineers,4,0,0
UK,Digital_Music_Purchase,Rock of Ages,5,1,0
US,PC,Amazon 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets),4,1,0
US,Mobile_Apps,Candy Crush Saga,4,1,0
US,Digital_Music_Purchase,Playlist: The Very Best Of Backstreet Boys,5,1,2
US,Mobile_Apps,MP3 Video Converter,4,1,30
US,Digital_Music_Purchase,Kid A,5,1,2
US,PC,Thunderbolt to Gigabit Ethernet Adapter,1,0,0
DE,Mobile_Apps,Farm Heroes Saga,2,1,10
US,Musical Instruments,Sony MDR7506 Professional Large Diaphragm Headphone,5,1,1
US,Mobile_Apps,Flow Free,4,1,0
DE,PC,Transcend USB 3.0 Schnittstellenkarte/Adapter PCIe (2 Ports),5,1,106
JP,Toys,レゴ (LEGO) ムービー ゲッタウェイ・グライダー 70800,5,0,1
